,Yaş,Kilometre,Motor Hacmi,Motor Gücü,Ortalama Yakıt Tüketimi,Depo Hacmi,Fiyat,log_Fiyat,Ford,Opel,Renault,Skoda,Toyota,Volkswagen,Vites Tipi,Hasar Durumu,Depo_Hacmi_Kullanabilirliği,Ters_Motor_Gücü,Yakıt_Ekonomisi,Engine_Ratio
11358,11,84750.0,1498,75,4.1,48.0,640000,13.369223455335854,True,False,False,False,False,False,1.0,1,11.707317073170733,0.013333333333333334,0.05466666666666666,19.973333333333333
11359,7,142000.0,1560,115,4.5,55.0,785000,13.573438996764546,True,False,False,False,False,False,1.0,1,12.222222222222221,0.008695652173913044,0.0391304347826087,13.565217391304348
11360,13,113000.0,1242,82,5.7,42.0,460000,13.038981768465277,True,False,False,False,False,False,1.0,0,7.368421052631579,0.012195121951219513,0.06951219512195123,15.146341463414634
11361,12,114000.0,1388,96,5.7,42.0,508000,13.138236726560619,True,False,False,False,False,False,1.0,0,7.368421052631579,0.010416666666666666,0.059375,14.458333333333334
11362,8,117000.0,1596,125,6.3,55.0,920000,13.732128949025222,True,False,False,False,False,False,1.5,1,8.730158730158731,0.008,0.0504,12.768
11363,12,180000.0,1398,70,4.2,45.0,450000,13.017002861746503,True,False,False,False,False,False,1.0,0,10.714285714285714,0.014285714285714285,0.06,19.97142857142857
11364,5,51000.0,1500,120,4.3,47.0,1100000,13.9108207377686,True,False,False,False,False,False,2.0,1,10.930232558139535,0.008333333333333333,0.03583333333333333,12.5
11365,11,160000.0,1398,70,4.2,45.0,565000,13.244581010128577,True,False,False,False,False,False,1.0,0,10.714285714285714,0.014285714285714285,0.06,19.97142857142857
11367,12,294000.0,1596,100,6.7,55.0,600000,13.304684934198283,True,False,False,False,False,False,2.0,0,8.208955223880597,0.01,0.067,15.96
11368,13,267000.0,1560,110,4.5,55.0,600000,13.304684934198283,True,False,False,False,False,False,1.0,1,12.222222222222221,0.00909090909090909,0.04090909090909091,14.181818181818182
11369,8,148000.0,1560,115,4.2,55.0,809000,13.603554196040628,True,False,False,False,False,False,1.0,1,13.095238095238095,0.008695652173913044,0.036521739130434785,13.565217391304348
11371,8,149000.0,1560,95,4.5,53.0,780000,13.567049198665774,True,False,False,False,False,False,1.0,0,11.777777777777779,0.010526315789473684,0.04736842105263158,16.42105263157895
11372,10,156000.0,1498,75,3.7,42.0,549000,13.215853720491667,True,False,False,False,False,False,1.0,0,11.35135135135135,0.013333333333333334,0.04933333333333334,19.973333333333333
11373,12,218000.0,1560,115,4.2,53.0,550000,13.217673557208654,True,False,False,False,False,False,1.0,0,12.619047619047619,0.008695652173913044,0.036521739130434785,13.565217391304348
11374,3,101000.0,1500,120,4.3,47.0,1199000,13.996998434009651,True,False,False,False,False,False,2.0,1,10.930232558139535,0.008333333333333333,0.03583333333333333,12.5
11375,12,122000.0,1596,125,6.0,55.0,710000,13.473020249017498,True,False,False,False,False,False,1.0,0,9.166666666666666,0.008,0.048,12.768
11376,9,139000.0,1498,75,3.7,42.0,650000,13.38472764187182,True,False,False,False,False,False,1.0,1,11.35135135135135,0.013333333333333334,0.04933333333333334,19.973333333333333
11377,9,108000.0,1596,105,5.9,42.0,725000,13.493926933836812,True,False,False,False,False,False,1.5,1,7.11864406779661,0.009523809523809525,0.0561904761904762,15.2
11378,8,71000.0,1596,125,6.0,55.0,819000,13.615839362835207,True,False,False,False,False,False,1.0,0,9.166666666666666,0.008,0.048,12.768
11379,9,130000.0,1498,75,3.7,42.0,640000,13.369223455335854,True,False,False,False,False,False,1.0,1,11.35135135135135,0.013333333333333334,0.04933333333333334,19.973333333333333
11380,11,160000.0,1560,115,4.2,53.0,638000,13.366093562326927,True,False,False,False,False,False,1.0,0,12.619047619047619,0.008695652173913044,0.036521739130434785,13.565217391304348
11381,8,95000.0,1560,115,4.2,53.0,800000,13.592367006650065,True,False,False,False,False,False,1.0,1,12.619047619047619,0.008695652173913044,0.036521739130434785,13.565217391304348
11382,7,133000.0,1499,120,4.2,55.0,845000,13.64709190633931,True,False,False,False,False,False,1.5,1,13.095238095238095,0.008333333333333333,0.035,12.491666666666667
11383,12,146000.0,1596,100,6.7,55.0,585000,13.279367126213993,True,False,False,False,False,False,2.0,1,8.208955223880597,0.01,0.067,15.96
11384,9,139000.0,1560,95,4.5,53.0,725000,13.493926933836812,True,False,False,False,False,False,1.0,1,11.777777777777779,0.010526315789473684,0.04736842105263158,16.42105263157895
11385,7,102100.0,1242,82,5.2,42.0,650000,13.38472764187182,True,False,False,False,False,False,1.0,0,8.076923076923077,0.012195121951219513,0.06341463414634146,15.146341463414634
11386,11,201028.0,1560,115,4.2,53.0,730000,13.500799813124575,True,False,False,False,False,False,1.0,1,12.619047619047619,0.008695652173913044,0.036521739130434785,13.565217391304348
11387,6,66780.0,1596,125,6.0,55.0,885000,13.693342923990066,True,False,False,False,False,False,1.0,1,9.166666666666666,0.008,0.048,12.768
11388,9,185000.0,1560,95,4.2,53.0,660000,13.399995114002609,True,False,False,False,False,False,1.0,0,12.619047619047619,0.010526315789473684,0.04421052631578948,16.42105263157895
11389,10,79500.0,1596,105,5.9,42.0,690000,13.444446876573442,True,False,False,False,False,False,1.5,0,7.11864406779661,0.009523809523809525,0.0561904761904762,15.2
11390,12,155000.0,1596,100,6.7,55.0,540000,13.199324418540456,True,False,False,False,False,False,1.0,1,8.208955223880597,0.01,0.067,15.96
11391,7,130000.0,1499,120,4.2,55.0,850000,13.652991628466498,True,False,False,False,False,False,1.5,1,13.095238095238095,0.008333333333333333,0.035,12.491666666666667
11392,13,189000.0,1388,96,6.5,42.0,550000,13.217673557208654,True,False,False,False,False,False,2.0,0,6.461538461538462,0.010416666666666666,0.06770833333333333,14.458333333333334
11393,13,95339.0,1560,90,4.7,55.0,599000,13.303016877097587,True,False,False,False,False,False,1.0,0,11.702127659574467,0.011111111111111112,0.052222222222222225,17.333333333333332
11394,7,104000.0,1560,115,4.5,55.0,799000,13.591116224748411,True,False,False,False,False,False,1.0,1,12.222222222222221,0.008695652173913044,0.0391304347826087,13.565217391304348
11395,12,83500.0,1388,96,6.5,42.0,619500,13.336667980051335,True,False,False,False,False,False,2.0,0,6.461538461538462,0.010416666666666666,0.06770833333333333,14.458333333333334
11396,3,62000.0,1500,120,4.3,47.0,1089000,13.900770401915098,True,False,False,False,False,False,2.0,1,10.930232558139535,0.008333333333333333,0.03583333333333333,12.5
11397,8,119500.0,1596,125,6.3,55.0,852000,13.655341805811453,True,False,False,False,False,False,1.5,1,8.730158730158731,0.008,0.0504,12.768
11398,11,133500.0,1560,115,4.2,53.0,785000,13.573438996764546,True,False,False,False,False,False,1.0,1,12.619047619047619,0.008695652173913044,0.036521739130434785,13.565217391304348
11399,12,244000.0,1398,70,4.2,45.0,455000,13.028052697933088,True,False,False,False,False,False,1.0,1,10.714285714285714,0.014285714285714285,0.06,19.97142857142857
11400,6,64000.0,1596,125,6.0,55.0,998000,13.813508555293602,True,False,False,False,False,False,1.0,1,9.166666666666666,0.008,0.048,12.768
11401,10,183000.0,1560,115,4.6,53.0,619000,13.335860551666734,True,False,False,False,False,False,1.0,0,11.521739130434783,0.008695652173913044,0.04,13.565217391304348
11402,4,152500.0,1500,120,4.3,47.0,905000,13.715690222682063,True,False,False,False,False,False,2.0,0,10.930232558139535,0.008333333333333333,0.03583333333333333,12.5
11403,12,155000.0,1398,70,4.2,45.0,540000,13.199324418540456,True,False,False,False,False,False,1.0,1,10.714285714285714,0.014285714285714285,0.06,19.97142857142857
11404,4,77000.0,1497,123,6.5,52.0,1035000,13.849911984681606,True,False,False,False,False,False,2.0,1,8.0,0.008130081300813009,0.052845528455284556,12.170731707317072
11405,9,120106.0,1596,105,5.9,42.0,729750,13.500457288716362,True,False,False,False,False,False,1.5,0,7.11864406779661,0.009523809523809525,0.0561904761904762,15.2
11406,9,52000.0,1596,105,6.2,48.0,795000,13.58609739363647,True,False,False,False,False,False,1.5,1,7.741935483870967,0.009523809523809525,0.05904761904761906,15.2
11407,11,208000.0,1398,70,4.2,45.0,525000,13.17115354157376,True,False,False,False,False,False,1.0,1,10.714285714285714,0.014285714285714285,0.06,19.97142857142857
11408,10,128000.0,1560,115,4.2,53.0,735000,13.507625778194974,True,False,False,False,False,False,1.0,1,12.619047619047619,0.008695652173913044,0.036521739130434785,13.565217391304348
11409,9,66175.0,1596,125,6.0,55.0,760000,13.541073712262515,True,False,False,False,False,False,1.5,1,9.166666666666666,0.008,0.048,12.768
11410,3,51000.0,1500,120,4.3,47.0,1249750,14.038454089275817,True,False,False,False,False,False,2.0,1,10.930232558139535,0.008333333333333333,0.03583333333333333,12.5
11411,6,65267.0,1084,85,4.7,42.0,677000,13.425426551894413,True,False,False,False,False,False,1.0,1,8.936170212765957,0.011764705882352941,0.05529411764705883,12.75294117647059
11412,8,92000.0,1242,82,5.2,42.0,605000,13.312983737012978,True,False,False,False,False,False,1.0,1,8.076923076923077,0.012195121951219513,0.06341463414634146,15.146341463414634
11413,4,115000.0,1499,120,4.2,55.0,897950,13.707869666446882,True,False,False,False,False,False,1.5,0,13.095238095238095,0.008333333333333333,0.035,12.491666666666667
11414,8,320000.0,1560,95,4.5,53.0,595000,13.296316684527767,True,False,False,False,False,False,1.0,0,11.777777777777779,0.010526315789473684,0.04736842105263158,16.42105263157895
11415,9,158000.0,1388,90,6.0,48.0,690000,13.444446876573442,True,False,False,False,False,False,1.0,0,8.0,0.011111111111111112,0.06666666666666667,15.422222222222222
11416,11,74000.0,1242,82,5.7,42.0,605000,13.312983737012978,True,False,False,False,False,False,1.0,1,7.368421052631579,0.012195121951219513,0.06951219512195123,15.146341463414634
11417,12,108000.0,1596,100,6.7,55.0,535000,13.190022025878143,True,False,False,False,False,False,2.0,0,8.208955223880597,0.01,0.067,15.96
11418,9,206000.0,1498,75,3.7,42.0,550000,13.217673557208654,True,False,False,False,False,False,1.0,0,11.35135135135135,0.013333333333333334,0.04933333333333334,19.973333333333333
11419,12,173000.0,1596,100,6.7,55.0,437000,12.987688474077727,True,False,False,False,False,False,1.0,1,8.208955223880597,0.01,0.067,15.96
11420,11,169000.0,1560,115,4.6,53.0,750000,13.527828485512494,True,False,False,False,False,False,1.0,0,11.521739130434783,0.008695652173913044,0.04,13.565217391304348
11421,6,63000.0,1596,105,5.9,42.0,780000,13.567049198665774,True,False,False,False,False,False,1.5,1,7.11864406779661,0.009523809523809525,0.0561904761904762,15.2
11422,10,213000.0,1596,125,5.9,55.0,685000,13.437174117244362,True,False,False,False,False,False,1.0,1,9.322033898305085,0.008,0.047200000000000006,12.768
11423,12,190000.0,1560,115,4.2,53.0,587500,13.283631525000452,True,False,False,False,False,False,1.0,0,12.619047619047619,0.008695652173913044,0.036521739130434785,13.565217391304348
11424,5,166000.0,1596,125,6.3,55.0,925000,13.737549016494562,True,False,False,False,False,False,1.5,0,8.730158730158731,0.008,0.0504,12.768
11425,11,127000.0,1498,75,4.1,48.0,600000,13.304684934198283,True,False,False,False,False,False,1.0,0,11.707317073170733,0.013333333333333334,0.05466666666666666,19.973333333333333
11426,11,164000.0,1560,115,4.2,53.0,700000,13.458835614025542,True,False,False,False,False,False,1.0,1,12.619047619047619,0.008695652173913044,0.036521739130434785,13.565217391304348
11427,10,270000.0,1560,95,4.2,53.0,447500,13.011431816697048,True,False,False,False,False,False,1.0,0,12.619047619047619,0.010526315789473684,0.04421052631578948,16.42105263157895
11428,5,114500.0,1500,120,4.3,47.0,800000,13.592367006650065,True,False,False,False,False,False,2.0,0,10.930232558139535,0.008333333333333333,0.03583333333333333,12.5
11429,11,124000.0,1388,96,6.5,42.0,650000,13.38472764187182,True,False,False,False,False,False,2.0,1,6.461538461538462,0.010416666666666666,0.06770833333333333,14.458333333333334
11430,11,260000.0,1560,95,4.2,53.0,605000,13.312983737012978,True,False,False,False,False,False,1.0,0,12.619047619047619,0.010526315789473684,0.04421052631578948,16.42105263157895
11431,6,204000.0,1560,95,4.5,55.0,740000,13.514405465180353,True,False,False,False,False,False,1.0,0,12.222222222222221,0.010526315789473684,0.04736842105263158,16.42105263157895
11432,10,236000.0,1242,82,5.2,42.0,475000,13.071070083016778,True,False,False,False,False,False,1.0,0,8.076923076923077,0.012195121951219513,0.06341463414634146,15.146341463414634
11433,9,112000.0,1560,115,4.2,53.0,720000,13.487006490992238,True,False,False,False,False,False,1.0,0,12.619047619047619,0.008695652173913044,0.036521739130434785,13.565217391304348
11434,11,47900.0,1388,96,6.5,42.0,730000,13.500799813124575,True,False,False,False,False,False,2.0,0,6.461538461538462,0.010416666666666666,0.06770833333333333,14.458333333333334
11435,12,189000.0,1596,100,6.7,55.0,560000,13.235692062711331,True,False,False,False,False,False,1.0,0,8.208955223880597,0.01,0.067,15.96
11436,9,49000.0,1242,82,5.2,42.0,615000,13.329377546788654,True,False,False,False,False,False,1.0,1,8.076923076923077,0.012195121951219513,0.06341463414634146,15.146341463414634
11437,10,121000.0,1498,75,3.7,42.0,530000,13.180632285528304,True,False,False,False,False,False,1.0,1,11.35135135135135,0.013333333333333334,0.04933333333333334,19.973333333333333
11438,8,103000.0,1498,75,3.7,42.0,640000,13.369223455335854,True,False,False,False,False,False,1.0,0,11.35135135135135,0.013333333333333334,0.04933333333333334,19.973333333333333
11439,7,16350.0,1242,82,5.2,42.0,705000,13.465953081794405,True,False,False,False,False,False,1.0,1,8.076923076923077,0.012195121951219513,0.06341463414634146,15.146341463414634
11440,6,112000.0,1596,125,6.3,55.0,920000,13.732128949025222,True,False,False,False,False,False,1.5,0,8.730158730158731,0.008,0.0504,12.768
11441,9,172000.0,1560,95,4.5,55.0,715000,13.480037821676145,True,False,False,False,False,False,1.0,0,12.222222222222221,0.010526315789473684,0.04736842105263158,16.42105263157895
11442,12,294500.0,1560,95,4.2,53.0,500000,13.122363377404328,True,False,False,False,False,False,1.0,0,12.619047619047619,0.010526315789473684,0.04421052631578948,16.42105263157895
11443,11,163000.0,1398,70,4.2,45.0,515000,13.151922179645874,True,False,False,False,False,False,1.0,0,10.714285714285714,0.014285714285714285,0.06,19.97142857142857
11444,13,170000.0,1596,100,6.7,55.0,689000,13.442996549995796,True,False,False,False,False,False,2.0,0,8.208955223880597,0.01,0.067,15.96
11445,11,172000.0,1596,125,6.0,55.0,699999,13.458834185453092,True,False,False,False,False,False,1.5,0,9.166666666666666,0.008,0.048,12.768
11446,13,247371.0,1388,96,5.7,42.0,415000,12.936033799212835,True,False,False,False,False,False,1.0,0,7.368421052631579,0.010416666666666666,0.059375,14.458333333333334
11447,10,223000.0,1560,115,4.2,53.0,780000,13.567049198665774,True,False,False,False,False,False,1.0,1,12.619047619047619,0.008695652173913044,0.036521739130434785,13.565217391304348
11448,9,105000.0,1498,75,3.7,42.0,660000,13.399995114002609,True,False,False,False,False,False,1.0,1,11.35135135135135,0.013333333333333334,0.04933333333333334,19.973333333333333
11449,7,124000.0,1596,125,6.0,55.0,630000,13.353475098367715,True,False,False,False,False,False,1.0,0,9.166666666666666,0.008,0.048,12.768
11450,6,57000.0,1596,125,6.0,55.0,850000,13.652991628466498,True,False,False,False,False,False,1.0,1,9.166666666666666,0.008,0.048,12.768
11451,12,242100.0,1560,90,4.7,55.0,489500,13.101139740952702,True,False,False,False,False,False,1.0,0,11.702127659574467,0.011111111111111112,0.052222222222222225,17.333333333333332
11452,10,152000.0,1560,95,4.2,53.0,760000,13.541073712262515,True,False,False,False,False,False,1.0,1,12.619047619047619,0.010526315789473684,0.04421052631578948,16.42105263157895
11453,11,315000.0,1560,115,4.2,53.0,619750,13.337071449897437,True,False,False,False,False,False,1.0,1,12.619047619047619,0.008695652173913044,0.036521739130434785,13.565217391304348
11454,13,230000.0,1399,68,4.5,45.0,465000,13.049792684569493,True,False,False,False,False,False,1.0,0,10.0,0.014705882352941176,0.0661764705882353,20.573529411764707
11455,5,242000.0,1500,120,3.4,47.0,749000,13.526494262499357,True,False,False,False,False,False,1.0,0,13.823529411764707,0.008333333333333333,0.028333333333333332,12.5
11456,7,153000.0,1499,120,4.2,55.0,818750,13.615534065931598,True,False,False,False,False,False,1.5,1,13.095238095238095,0.008333333333333333,0.035,12.491666666666667
11457,11,180000.0,1398,70,4.2,45.0,449000,13.01477816672439,True,False,False,False,False,False,1.0,1,10.714285714285714,0.014285714285714285,0.06,19.97142857142857
11458,10,148000.0,1242,82,5.2,42.0,605000,13.312983737012978,True,False,False,False,False,False,1.0,1,8.076923076923077,0.012195121951219513,0.06341463414634146,15.146341463414634
11459,7,145000.0,1560,95,4.5,53.0,737500,13.511021367196111,True,False,False,False,False,False,1.0,1,11.777777777777779,0.010526315789473684,0.04736842105263158,16.42105263157895
