;Ürün Kodu;Marka;Seri;Model;Araç Yılı;Kilometre;Vites Tipi;Yakıt Tipi;Kasa Tipi;Renk;Motor Hacmi;Motor Gücü;Çekiş Tipi;Ortalama Yakıt Tüketimi;Depo Hacmi;Boya/Değişen Bilgisi;Fiyat
889;23620873;Skoda;SuperB;1.6 TDI Premium;2019;144.000 km;Yarı Otomatik;Dizel;Hatchback/5;Gri;1598 cc;120 hp;Önden Çekiş;4,2 lt;66 lt;Belirtilmemiş;1.370.000
953;23600993;Skoda;SuperB;1.6 TDI Style;2019;30.000 km;Yarı Otomatik;Dizel;Hatchback/5;Gri;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;"
Tamamı orjinal
";1.800.000
855;23263371;Skoda;SuperB;1.6 TDI Style;2019;45.000 km;Yarı Otomatik;Dizel;Hatchback/5;Gri;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;"
Tamamı orjinal
";1.450.000
20;23795726;Skoda;SuperB;1.6 TDI Prestige;2019;55.000 km;Yarı Otomatik;Dizel;Station wagon;Gri (Gümüş);1598 cc;120 hp;Önden Çekiş;3,9 lt;66 lt;"
Tamamı orjinal
";1.565.000
268;23755358;Skoda;SuperB;1.6 TDI Style;2019;57.000 km;Yarı Otomatik;Dizel;Hatchback/5;Beyaz;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;4 değişen, 1 boyalı;1.100.000
956;23602529;Skoda;SuperB;1.6 TDI Prestige;2019;60.000 km;Yarı Otomatik;Dizel;Hatchback/5;Gri;1598 cc;120 hp;Önden Çekiş;4,2 lt;66 lt;"
Tamamı orjinal
";1.815.000
314;23749766;Skoda;SuperB;1.6 TDI Style;2019;60.472 km;Yarı Otomatik;Dizel;Hatchback/5;Gri;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;3 değişen, 4 boyalı;1.240.900
732;23661536;Skoda;SuperB;1.6 TDI Prestige;2019;64.000 km;Yarı Otomatik;Dizel;Hatchback/5;Gri;1598 cc;120 hp;Önden Çekiş;4,2 lt;66 lt;"
Tamamı orjinal
";1.520.000
602;23697196;Skoda;SuperB;1.6 TDI Premium;2019;77.000 km;Yarı Otomatik;Dizel;Hatchback/5;Gri;1598 cc;120 hp;Önden Çekiş;4,2 lt;66 lt;Belirtilmemiş;1.380.000
762;23653550;Skoda;SuperB;1.6 TDI Prestige;2019;91.300 km;Yarı Otomatik;Dizel;Hatchback/5;Gri (metalik);1598 cc;120 hp;Önden Çekiş;4,2 lt;66 lt;1 değişen;1.450.000
75;23359011;Skoda;SuperB;1.6 TDI Style;2019;93.500 km;Yarı Otomatik;Dizel;Hatchback/5;Gri (titanyum);1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;"
Tamamı orjinal
";1.490.000
95;23780005;Skoda;SuperB;1.6 TDI Premium;2019;99.000 km;Yarı Otomatik;Dizel;Hatchback/5;Beyaz;1598 cc;120 hp;Önden Çekiş;4,2 lt;66 lt;2 boyalı;1.250.000
1096;22745709;Skoda;SuperB;1.6 TDI Style;2018;105.000 km;Yarı Otomatik;Dizel;-;Sedan;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;2 boyalı;1.250.000
822;23636251;Skoda;SuperB;1.6 TDI Prestige;2018;107.000 km;Yarı Otomatik;Dizel;Hatchback/5;Yeşil (metalik);1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;Belirtilmemiş;1.305.000
86;23681320;Skoda;SuperB;1.6 TDI Comfort;2018;110.000 km;Yarı Otomatik;Dizel;Hatchback/5;Beyaz;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;Belirtilmemiş;1.320.000
366;23009860;Skoda;SuperB;1.6 TDI Style;2018;111.079 km;Yarı Otomatik;Dizel;Hatchback/5;Gri;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;2 değişen, 3 boyalı;1.097.500
864;23626536;Skoda;SuperB;1.6 TDI Style;2018;112.000 km;Yarı Otomatik;Dizel;Hatchback/5;Gri;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;"
Tamamı orjinal
";1.275.000
240;22900979;Skoda;SuperB;1.6 TDI Style;2018;113.000 km;Yarı Otomatik;Dizel;Beyaz;Hatchback/5;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;1 değişen, 3 boyalı;1.290.000
262;23752879;Skoda;SuperB;1.6 TDI Comfort;2018;114.000 km;Yarı Otomatik;Dizel;Hatchback/5;Beyaz;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;Belirtilmemiş;1.400.000
882;21822323;Skoda;SuperB;1.6 TDI Comfort;2018;114.000 km;Yarı Otomatik;Dizel;Gri;Hatchback/5;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;"
Tamamı orjinal
";1.300.000
755;23565553;Skoda;SuperB;1.6 TDI Comfort;2018;117.000 km;Yarı Otomatik;Dizel;Hatchback/5;Beyaz;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;"
Tamamı orjinal
";1.285.000
764;23653813;Skoda;SuperB;1.6 TDI Comfort;2018;123.000 km;Yarı Otomatik;Dizel;Hatchback/5;Beyaz;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;Belirtilmemiş;1.100.000
749;22664199;Skoda;SuperB;1.6 TDI Style;2018;130.000 km;Yarı Otomatik;Dizel;Hatchback/5;Füme;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;3 boyalı;1.325.000
102;23541331;Skoda;SuperB;1.6 TDI Style;2018;135.000 km;Yarı Otomatik;Dizel;Hatchback/5;Gri (Gümüş);1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;4 boyalı;1.200.000
960;23158530;Skoda;SuperB;1.6 TDI Style;2018;135.000 km;Yarı Otomatik;Dizel;Hatchback/5;Gri;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;"
Tamamı orjinal
";1.120.000
903;23616319;Skoda;SuperB;1.6 TDI Style;2018;140.000 km;Düz;Dizel;Hatchback/5;Beyaz;1598 cc;120 hp;Önden Çekiş;4,2 lt;66 lt;"
Tamamı orjinal
";1.430.000
55;23787190;Skoda;SuperB;1.6 TDI Comfort;2018;140.000 km;Yarı Otomatik;Dizel;Hatchback/5;Beyaz;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;"
Tamamı orjinal
";1.100.000
1215;23492296;Skoda;SuperB;1.6 TDI Style;2018;140.000 km;Yarı Otomatik;Dizel;Hatchback/5;Gri;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;"
Tamamı orjinal
";1.250.000
347;23511632;Skoda;SuperB;1.6 TDI Comfort;2018;141.470 km;Yarı Otomatik;Dizel;Hatchback/5;Gri;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;4 boyalı;1.139.000
964;23515085;Skoda;SuperB;1.6 TDI Style;2018;142.500 km;Yarı Otomatik;Dizel;Hatchback/5;Siyah;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;Belirtilmemiş;1.005.900
497;23569049;Skoda;SuperB;1.6 TDI Prestige;2018;143.000 km;Yarı Otomatik;Dizel;Station wagon;Füme;1598 cc;120 hp;Önden Çekiş;3,9 lt;66 lt;Belirtilmemiş;1.625.000
582;23701776;Skoda;SuperB;1.6 TDI Prestige;2018;143.000 km;Yarı Otomatik;Dizel;Station wagon;Beyaz;1598 cc;120 hp;Önden Çekiş;3,9 lt;66 lt;3 boyalı;1.350.000
315;23749834;Skoda;SuperB;1.6 TDI Prestige;2018;145.000 km;Yarı Otomatik;Dizel;Hatchback/5;Beyaz;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;"
Tamamı orjinal
";1.260.000
442;23655164;Skoda;SuperB;1.6 TDI Style;2018;149.000 km;Yarı Otomatik;Dizel;Hatchback/5;Füme;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;"
Tamamı orjinal
";1.245.000
37;23638289;Skoda;SuperB;1.6 TDI Style;2018;155.000 km;Yarı Otomatik;Dizel;Hatchback/5;Gri;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;1 değişen, 1 boyalı;1.125.000
165;23693473;Skoda;SuperB;1.6 TDI Style;2018;156.500 km;Yarı Otomatik;Dizel;Hatchback/5;Siyah;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;4 boyalı;1.245.000
344;23744376;Skoda;SuperB;1.6 TDI Prestige;2018;166.400 km;Yarı Otomatik;Dizel;Hatchback/5;Beyaz;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;Belirtilmemiş;1.345.000
142;23023919;Skoda;SuperB;1.6 TDI Style;2018;168.000 km;Yarı Otomatik;Dizel;Sedan;Gri;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;4 boyalı;1.250.000
123;22568522;Skoda;SuperB;1.6 TDI Style;2018;172.000 km;Yarı Otomatik;Dizel;Sedan;Gri (Gümüş);1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;Belirtilmemiş;1.150.000
576;23701983;Skoda;SuperB;1.6 TDI Style;2018;211.000 km;Yarı Otomatik;Dizel;Hatchback/5;Gri;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;"
Tamamı orjinal
";1.000.000
601;23696389;Skoda;SuperB;1.6 TDI Comfort;2018;228.000 km;Yarı Otomatik;Dizel;Hatchback/5;Mavi (metalik);1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;3 değişen, 4 boyalı;1.170.000
1075;23558840;Skoda;SuperB;1.6 TDI Prestige;2018;32.000 km;Yarı Otomatik;Dizel;Hatchback/5;Füme;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;"
Tamamı orjinal
";1.550.000
1155;23521019;Skoda;SuperB;1.6 TDI Style;2018;36.200 km;Yarı Otomatik;Dizel;Hatchback/5;Gri (metalik);1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;"
Tamamı orjinal
";1.525.000
288;23092137;Skoda;SuperB;1.6 TDI Style;2018;44.000 km;Yarı Otomatik;Dizel;Hatchback/5;Füme;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;Belirtilmemiş;1.375.000
468;23724449;Skoda;SuperB;1.6 TDI Style;2018;57.000 km;Yarı Otomatik;Dizel;Hatchback/5;Beyaz;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;"
Tamamı orjinal
";1.620.000
1208;23496363;Skoda;SuperB;1.6 TDI Prestige;2018;57.000 km;Yarı Otomatik;Dizel;Hatchback/5;Gri (Gümüş);1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;"
Tamamı orjinal
";1.610.000
532;23567327;Skoda;SuperB;1.6 TDI Prestige;2018;58.500 km;Yarı Otomatik;Dizel;Hatchback/5;Beyaz;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;"
Tamamı orjinal
";1.650.000
1192;23502363;Skoda;SuperB;1.6 TDI Prestige;2018;61.000 km;Yarı Otomatik;Dizel;-;Hatchback/5;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;"
Tamamı orjinal
";1.895.000
30;23791625;Skoda;SuperB;1.6 TDI Prestige;2018;67.000 km;Yarı Otomatik;Dizel;Hatchback/5;Gri;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;1 boyalı;1.510.000
583;23700176;Skoda;SuperB;1.6 TDI Style;2018;70.600 km;Yarı Otomatik;Dizel;Hatchback/5;Gri (Gümüş);1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;2 boyalı;1.285.000
83;23631976;Skoda;SuperB;1.6 TDI Active;2018;71.000 km;Yarı Otomatik;Dizel;Hatchback/5;Gri;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;Belirtilmemiş;1.219.800
505;23370635;Skoda;SuperB;1.6 TDI Style;2018;76.000 km;Yarı Otomatik;Dizel;Hatchback/5;Beyaz;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;1 boyalı;1.449.000
1285;23461276;Skoda;SuperB;1.6 TDI Comfort;2018;77.000 km;Yarı Otomatik;Dizel;Hatchback/5;Beyaz;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;"
Tamamı orjinal
";1.300.000
27;23791975;Skoda;SuperB;1.6 TDI Comfort;2018;78.000 km;Yarı Otomatik;Dizel;Hatchback/5;Beyaz;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;1 değişen, 3 boyalı;1.270.000
655;23683750;Skoda;SuperB;1.6 TDI Comfort;2018;85.000 km;Yarı Otomatik;Dizel;Hatchback/5;Beyaz;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;1 boyalı;1.179.500
1100;23547523;Skoda;SuperB;1.6 TDI Comfort;2018;88.000 km;Yarı Otomatik;Dizel;Hatchback/5;Beyaz;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;"
Tamamı orjinal
";1.325.000
586;23472303;Skoda;SuperB;1.6 TDI Prestige;2018;94.000 km;Yarı Otomatik;Dizel;Hatchback/5;Beyaz;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;Belirtilmemiş;1.620.000
46;23635968;Skoda;SuperB;1.6 TDI Comfort;2018;95.267 km;Yarı Otomatik;Dizel;Hatchback/5;Beyaz;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;"
Tamamı orjinal
";1.099.900
557;23705855;Skoda;SuperB;1.6 TDI Style;2018;96.000 km;Yarı Otomatik;Dizel;Hatchback/5;Gri;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;"
Tamamı orjinal
";1.295.000
286;23677599;Skoda;SuperB;1.6 TDI Style;2017;100.000 km;Yarı Otomatik;Dizel;Hatchback/5;Mavi;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;Belirtilmemiş;1.190.000
627;22741265;Skoda;SuperB;1.6 TDI Style;2017;105.000 km;Yarı Otomatik;Dizel;Hatchback/5;Beyaz;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;"
Tamamı orjinal
";1.249.000
1110;22739153;Skoda;SuperB;1.6 TDI Style;2017;110.000 km;Yarı Otomatik;Dizel;Hatchback/5;Gri (Gümüş);1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;Belirtilmemiş;1.165.000
285;23678191;Skoda;SuperB;1.6 TDI Style;2017;114.482 km;Yarı Otomatik;Dizel;Hatchback/5;Mavi;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;Belirtilmemiş;1.017.750
178;23620995;Skoda;SuperB;1.6 TDI Comfort;2017;115.000 km;Yarı Otomatik;Dizel;Hatchback/5;Füme;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;Belirtilmemiş;1.385.000
1229;22768780;Skoda;SuperB;1.6 TDI Style;2017;117.000 km;Düz;Dizel;Hatchback/5;Beyaz;1598 cc;120 hp;Önden Çekiş;4,2 lt;66 lt;"
Tamamı orjinal
";1.280.000
436;23383176;Skoda;SuperB;1.6 TDI Prestige;2017;118.000 km;Yarı Otomatik;Dizel;Hatchback/5;Beyaz;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;"
Tamamı orjinal
";1.630.000
311;23748639;Skoda;SuperB;1.6 TDI Style;2017;136.500 km;Yarı Otomatik;Dizel;Hatchback/5;Gri (titanyum);1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;Belirtilmemiş;1.150.000
666;23680192;Skoda;SuperB;1.6 TDI Prestige;2017;140.000 km;Yarı Otomatik;Dizel;Hatchback/5;Beyaz;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;"
Tamamı orjinal
";1.480.000
425;23732635;Skoda;SuperB;1.6 TDI Style;2017;142.000 km;Yarı Otomatik;Dizel;Hatchback/5;Beyaz;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;1 değişen, 3 boyalı;1.185.000
76;23123891;Skoda;SuperB;1.6 TDI Active;2017;144.000 km;Düz;Dizel;Hatchback/5;Beyaz;1598 cc;120 hp;Önden Çekiş;4,2 lt;66 lt;Belirtilmemiş;945.000
699;23236520;Skoda;SuperB;1.6 TDI Style;2017;145.000 km;Yarı Otomatik;Dizel;Hatchback/5;Beyaz;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;1 boyalı;1.235.000
1049;23567628;Skoda;SuperB;1.6 TDI Prestige;2017;150.000 km;Yarı Otomatik;Dizel;Hatchback/5;Siyah;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;Belirtilmemiş;1.365.000
132;23624751;Skoda;SuperB;1.6 TDI Comfort;2017;158.000 km;Yarı Otomatik;Dizel;Hatchback/5;Beyaz;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;4 boyalı;1.215.900
559;23558255;Skoda;SuperB;1.6 TDI Style;2017;161.000 km;Yarı Otomatik;Dizel;Hatchback/5;Beyaz;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;"
Tamamı orjinal
";1.135.000
173;22579597;Skoda;SuperB;1.6 TDI Active;2017;165.000 km;Yarı Otomatik;Dizel;Sedan;Beyaz;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;3 boyalı;995.000
108;23776007;Skoda;SuperB;1.6 TDI Style;2017;170.000 km;Yarı Otomatik;Dizel;Hatchback/5;Beyaz;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;"
Tamamı orjinal
";1.075.000
332;23746490;Skoda;SuperB;1.6 TDI Comfort;2017;177.000 km;Yarı Otomatik;Dizel;Hatchback/5;Beyaz;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;Belirtilmemiş;1.155.000
459;23381761;Skoda;SuperB;1.6 TDI Style;2017;180.000 km;Yarı Otomatik;Dizel;Hatchback/5;Gri;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;Belirtilmemiş;1.095.000
724;22281536;Skoda;SuperB;1.6 TDI Prestige;2017;180.000 km;Yarı Otomatik;Dizel;Gri (metalik);Hatchback/5;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;"
Tamamı orjinal
";1.372.900
104;23748012;Skoda;SuperB;1.6 TDI Prestige;2017;182.000 km;Yarı Otomatik;Dizel;Hatchback/5;Beyaz;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;2 değişen, 2 boyalı;1.165.000
69;23055344;Skoda;SuperB;1.6 TDI Style;2017;190.000 km;Yarı Otomatik;Dizel;Hatchback/5;Beyaz;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;1 değişen, 3 boyalı;1.150.000
478;23721341;Skoda;SuperB;1.6 TDI Style;2017;190.000 km;Yarı Otomatik;Dizel;Hatchback/5;Beyaz;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;1 değişen, 3 boyalı;1.150.000
853;23627525;Skoda;SuperB;1.6 TDI Active;2017;198.000 km;Yarı Otomatik;Dizel;Hatchback/5;Beyaz;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;Belirtilmemiş;1.070.000
219;23762734;Skoda;SuperB;1.6 TDI Active;2017;204.000 km;Düz;Dizel;Hatchback/5;Beyaz;1598 cc;120 hp;Önden Çekiş;4,2 lt;66 lt;3 boyalı;1.170.000
733;23658062;Skoda;SuperB;1.6 TDI Prestige;2017;207.000 km;Yarı Otomatik;Dizel;Hatchback/5;Gri (metalik);1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;"
Tamamı orjinal
";1.250.000
614;23550171;Skoda;SuperB;1.6 TDI Style;2017;235.000 km;Yarı Otomatik;Dizel;Hatchback/5;Gri;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;2 boyalı;1.115.000
945;23153168;Skoda;SuperB;1.6 TDI Prestige;2017;287.000 km;Yarı Otomatik;Dizel;Hatchback/5;Beyaz;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;Belirtilmemiş;1.045.000
693;23670855;Skoda;SuperB;1.6 TDI Active;2017;455.000 km;Düz;Dizel;Hatchback/5;Beyaz;1598 cc;120 hp;Önden Çekiş;4,2 lt;66 lt;"
Tamamı orjinal
";810.000
1103;23545176;Skoda;SuperB;1.6 TDI Active;2017;46.000 km;Düz;Dizel;Hatchback/5;Beyaz;1598 cc;120 hp;Önden Çekiş;4,2 lt;66 lt;"
Tamamı orjinal
";1.200.000
618;23694761;Skoda;SuperB;1.6 TDI Comfort;2017;59.900 km;Yarı Otomatik;Dizel;Hatchback/5;Beyaz;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;"
Tamamı orjinal
";1.300.000
660;23333637;Skoda;SuperB;1.6 TDI Comfort;2017;71.500 km;Yarı Otomatik;Dizel;Hatchback/5;Beyaz;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;"
Tamamı orjinal
";1.209.000
851;23629747;Skoda;SuperB;1.6 TDI Comfort;2017;76.000 km;Yarı Otomatik;Dizel;Hatchback/5;Beyaz;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;Belirtilmemiş;1.300.000
879;23172463;Skoda;SuperB;1.6 TDI Style;2017;77.000 km;Yarı Otomatik;Dizel;Hatchback/5;Füme;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;Belirtilmemiş;1.025.000
936;23611885;Skoda;SuperB;1.6 TDI Comfort;2017;78.000 km;Yarı Otomatik;Dizel;Hatchback/5;Beyaz;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;1 değişen;1.215.000
521;23713691;Skoda;SuperB;1.6 TDI Prestige;2017;84.450 km;Yarı Otomatik;Dizel;Hatchback/5;Beyaz;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;2 değişen, 1 boyalı;1.210.000
1230;22684140;Skoda;SuperB;1.6 TDI Prestige;2017;88.000 km;Yarı Otomatik;Dizel;Hatchback/5;Beyaz;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;1 boyalı;1.585.000
183;23334679;Skoda;SuperB;1.6 TDI Prestige;2017;94.000 km;Yarı Otomatik;Dizel;Hatchback/5;Siyah;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;Belirtilmemiş;1.378.500
694;23669260;Skoda;SuperB;1.6 TDI Style;2017;95.000 km;Yarı Otomatik;Dizel;Hatchback/5;Beyaz;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;1 değişen, 1 boyalı;1.155.000
534;22559805;Skoda;SuperB;1.6 TDI Prestige;2017;98.000 km;Yarı Otomatik;Dizel;Gri;Hatchback/5;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;"
Tamamı orjinal
";1.454.000
585;23507487;Skoda;SuperB;1.6 TDI Style;2016;104.369 km;Düz;Dizel;Hatchback/5;Beyaz;1598 cc;120 hp;Önden Çekiş;4,2 lt;66 lt;"
Tamamı orjinal
";1.275.000
438;23728795;Skoda;SuperB;1.6 TDI Prestige;2016;108.600 km;Yarı Otomatik;Dizel;Hatchback/5;Beyaz;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;Belirtilmemiş;1.330.000
316;23749405;Skoda;SuperB;1.6 TDI Prestige;2016;112.500 km;Yarı Otomatik;Dizel;Hatchback/5;Beyaz;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;1 değişen;1.245.000
25;23794642;Skoda;SuperB;1.6 TDI Prestige;2016;115.000 km;Yarı Otomatik;Dizel;Hatchback/5;Beyaz;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;"
Tamamı orjinal
";1.240.000
906;23615799;Skoda;SuperB;1.6 TDI Prestige;2016;116.000 km;Yarı Otomatik;Dizel;Hatchback/5;Beyaz;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;"
Tamamı orjinal
";1.400.000
896;23619679;Skoda;SuperB;1.6 TDI Prestige;2016;120.000 km;Yarı Otomatik;Dizel;Hatchback/5;Gri;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;"
Tamamı orjinal
";1.470.000
820;23637294;Skoda;SuperB;1.6 TDI Prestige;2016;150.000 km;Yarı Otomatik;Dizel;Hatchback/5;Gri (Gümüş);1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;"
Tamamı orjinal
";1.299.000
747;23205198;Skoda;SuperB;1.6 TDI Prestige;2016;151.000 km;Yarı Otomatik;Dizel;Hatchback/5;Beyaz;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;"
Tamamı orjinal
";1.500.000
208;23339207;Skoda;SuperB;1.6 TDI Prestige;2016;154.000 km;Yarı Otomatik;Dizel;Hatchback/5;Mavi (metalik);1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;Belirtilmemiş;1.290.000
283;23678882;Skoda;SuperB;1.6 TDI Prestige;2016;155.830 km;Yarı Otomatik;Dizel;Hatchback/5;Gri;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;Belirtilmemiş;1.090.000
1069;23189642;Skoda;SuperB;1.6 TDI Prestige;2016;159.000 km;Yarı Otomatik;Dizel;Hatchback/5;Siyah;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;"
Tamamı orjinal
";1.370.000
802;23488871;Skoda;SuperB;1.6 TDI Prestige;2016;160.000 km;Yarı Otomatik;Dizel;Hatchback/5;Siyah;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;"
Tamamı orjinal
";1.450.000
28;23792609;Skoda;SuperB;1.6 TDI Prestige;2016;162.000 km;Yarı Otomatik;Dizel;Hatchback/5;Gri (metalik);1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;1 boyalı;1.350.000
42;23709601;Skoda;SuperB;1.6 TDI Style;2016;170.000 km;Yarı Otomatik;Dizel;Hatchback/5;Beyaz;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;Belirtilmemiş;1.200.000
1180;22842195;Skoda;SuperB;1.6 TDI Style;2016;173.000 km;Yarı Otomatik;Dizel;Hatchback/5;Beyaz;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;"
Tamamı orjinal
";1.050.000
642;23684626;Skoda;SuperB;1.6 TDI Prestige;2016;174.000 km;Yarı Otomatik;Dizel;Hatchback/5;Beyaz;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;Belirtilmemiş;1.180.000
1166;23514017;Skoda;SuperB;1.6 TDI Prestige;2016;176.150 km;Yarı Otomatik;Dizel;Hatchback/5;Beyaz;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;Belirtilmemiş;1.060.000
807;23641868;Skoda;SuperB;1.6 TDI Prestige;2016;177.000 km;Yarı Otomatik;Dizel;Hatchback/5;Beyaz;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;"
Tamamı orjinal
";1.150.000
988;23589724;Skoda;SuperB;1.6 TDI Prestige;2016;177.000 km;Yarı Otomatik;Dizel;Hatchback/5;Beyaz;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;Belirtilmemiş;1.325.000
710;23579696;Skoda;SuperB;1.6 TDI Prestige;2016;192.000 km;Yarı Otomatik;Dizel;Hatchback/5;Mavi;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;Belirtilmemiş;1.197.000
409;23586696;Skoda;SuperB;1.6 TDI Prestige;2016;195.000 km;Yarı Otomatik;Dizel;Hatchback/5;Siyah;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;5 boyalı;995.750
197;23426874;Skoda;SuperB;1.6 TDI Prestige;2016;199.000 km;Yarı Otomatik;Dizel;Hatchback/5;Beyaz;1598 cc;120 hp;Önden Çekiş;4,1 lt;66 lt;6 değişen, 4 boyalı;955.000
697;23222411;Skoda;SuperB;1.6 TDI Active;2016;224.000 km;Düz;Dizel;Hatchback/5;Beyaz;1598 cc;120 hp;Önden Çekiş;4,2 lt;66 lt;2 boyalı;920.000
