,Yaş,Kilometre,Motor Hacmi,Motor Gücü,Ortalama Yakıt Tüketimi,Depo Hacmi,Fiyat,log_Fiyat,Ford,Opel,Renault,Skoda,Toyota,Volkswagen,Vites Tipi,Hasar Durumu
13930,1,25000.0,1368,95,5.7,45.0,775000,13.560618308335483,False,False,False,False,False,False,1.0,1
13931,9,109000.0,1248,95,4.9,45.0,570000,13.253391639810733,False,False,False,False,False,False,1.0,1
13932,6,190000.0,1248,95,4.1,45.0,633000,13.358225701126313,False,False,False,False,False,False,1.0,0
13933,8,192000.0,1248,95,4.9,45.0,525000,13.17115354157376,False,False,False,False,False,False,1.0,1
13934,1,14000.0,1368,95,6.4,45.0,720000,13.487006490992238,False,False,False,False,False,False,1.0,1
13935,6,93000.0,1248,95,4.9,45.0,652750,13.388949486561375,False,False,False,False,False,False,1.0,1
13936,3,113000.0,1598,120,3.9,45.0,745000,13.521139497361697,False,False,False,False,False,False,1.5,1
13937,3,80000.0,1248,95,4.1,45.0,691500,13.44661843008695,False,False,False,False,False,False,1.0,1
13938,2,47500.0,1368,95,5.7,45.0,650000,13.38472764187182,False,False,False,False,False,False,1.0,1
13939,6,151908.0,1248,95,4.1,45.0,590000,13.287877815881902,False,False,False,False,False,False,1.0,1
13940,2,52000.0,1368,95,6.4,45.0,707000,13.468785944878709,False,False,False,False,False,False,1.0,0
13941,5,62000.0,1598,110,6.3,50.0,798000,13.589863876431945,False,False,False,False,False,False,2.0,1
13942,8,266000.0,1248,95,4.9,45.0,445000,13.005829561148378,False,False,False,False,False,False,1.0,0
13943,1,64000.0,1598,130,4.4,50.0,842000,13.643535293224463,False,False,False,False,False,False,1.5,1
13944,1,16000.0,1368,95,6.4,45.0,729000,13.499429010990795,False,False,False,False,False,False,1.0,1
13945,8,210000.0,1248,95,4.9,45.0,550000,13.217673557208654,False,False,False,False,False,False,1.0,1
13946,9,101000.0,1248,95,4.9,45.0,565000,13.244581010128577,False,False,False,False,False,False,1.0,0
13947,7,245900.0,1598,120,4.2,45.0,635900,13.3627965972555,False,False,False,False,False,False,1.0,1
13948,13,152000.0,1248,70,4.7,48.0,480000,13.081541382884074,False,False,False,False,False,False,1.0,1
13949,13,213000.0,1368,77,5.9,45.0,475000,13.071070083016778,False,False,False,False,False,False,1.5,1
13950,8,96000.0,1368,77,6.3,45.0,550000,13.217673557208654,False,False,False,False,False,False,1.0,1
13951,5,164000.0,1248,95,4.1,45.0,655000,13.39239051461739,False,False,False,False,False,False,1.0,0
13952,12,199000.0,1368,120,6.7,45.0,435000,12.983101310070822,False,False,False,False,False,False,1.0,1
13953,7,245000.0,1248,95,4.9,45.0,510000,13.142166004700508,False,False,False,False,False,False,1.0,1
13954,3,123000.0,1598,120,3.9,45.0,810000,13.604789526648622,False,False,False,False,False,False,1.5,0
13955,13,237000.0,1598,105,4.9,58.0,337000,12.727838209334498,False,False,False,False,False,False,1.0,0
13956,6,123000.0,1598,120,3.9,45.0,720000,13.487006490992238,False,False,False,False,False,False,1.5,0
13957,5,150000.0,1248,95,4.1,45.0,605000,13.312983737012978,False,False,False,False,False,False,1.0,1
13958,2,49100.0,1368,95,6.4,45.0,719000,13.485616636703183,False,False,False,False,False,False,1.0,1
13959,12,151235.0,1368,77,5.9,45.0,567000,13.248114582709889,False,False,False,False,False,False,1.5,0
13960,11,246000.0,1248,90,4.9,45.0,425000,12.959844447906553,False,False,False,False,False,False,1.0,1
13961,9,85000.0,1368,77,6.3,45.0,550000,13.217673557208654,False,False,False,False,False,False,1.0,1
13962,10,208000.0,1248,95,4.9,45.0,559000,13.233904752137237,False,False,False,False,False,False,1.0,1
13963,1,27000.0,1368,95,6.4,45.0,675000,13.422467969854667,False,False,False,False,False,False,1.0,1
13964,3,46000.0,1248,95,4.1,45.0,730000,13.500799813124575,False,False,False,False,False,False,1.0,1
13966,11,156000.0,1598,105,5.1,45.0,515000,13.151922179645874,False,False,False,False,False,False,1.0,0
13967,1,11000.0,1368,95,6.4,45.0,743000,13.518451323699896,False,False,False,False,False,False,1.0,1
13968,8,107000.0,1368,77,6.3,45.0,575000,13.262125319779487,False,False,False,False,False,False,1.0,1
13969,3,48000.0,1368,95,5.7,45.0,590000,13.287877815881902,False,False,False,False,False,False,1.0,1
13970,7,212000.0,1248,95,3.7,50.0,535000,13.190022025878143,False,False,False,False,False,False,1.0,0
13971,8,168000.0,1248,95,4.9,45.0,495000,13.112313041550827,False,False,False,False,False,False,1.0,0
13972,6,134000.0,1598,120,3.8,50.0,795000,13.58609739363647,False,False,False,False,False,False,1.5,0
13973,0,11000.0,1248,95,4.1,50.0,850000,13.652991628466498,False,False,False,False,False,False,1.0,1
13974,0,7000.0,1368,95,6.4,45.0,765500,13.548284494079876,False,False,False,False,False,False,1.0,1
13975,4,94000.0,1598,120,3.9,45.0,744444,13.520392910009871,False,False,False,False,False,False,1.5,1
13976,7,94600.0,1598,110,6.3,45.0,710000,13.473020249017498,False,False,False,False,False,False,2.0,0
13977,9,166900.0,1248,95,4.9,45.0,496750,13.115842160414063,False,False,False,False,False,False,1.0,0
13978,6,165000.0,1248,95,4.1,45.0,610000,13.321214236149494,False,False,False,False,False,False,1.0,0
13979,3,60000.0,1368,95,5.7,50.0,665000,13.407542319637992,False,False,False,False,False,False,1.0,1
13980,4,29500.0,1368,95,5.7,45.0,715000,13.480037821676145,False,False,False,False,False,False,1.0,1
13981,7,215000.0,1248,95,4.9,45.0,455000,13.028052697933088,False,False,False,False,False,False,1.0,1
13982,9,117000.0,1242,69,5.4,45.0,510000,13.142166004700508,False,False,False,False,False,False,1.0,1
13983,6,86000.0,1598,120,3.9,45.0,765000,13.547631112808673,False,False,False,False,False,False,1.5,0
13984,5,63200.0,1368,95,5.7,45.0,690000,13.444446876573442,False,False,False,False,False,False,1.0,0
13985,3,70000.0,1368,95,5.7,45.0,640000,13.369223455335854,False,False,False,False,False,False,1.0,1
13986,1,49000.0,1248,95,4.1,50.0,825000,13.623138665316818,False,False,False,False,False,False,1.0,1
13987,12,233000.0,1248,90,4.9,45.0,435000,12.983101310070822,False,False,False,False,False,False,1.0,1
13988,11,131600.0,1248,75,4.1,45.0,580000,13.270783382522602,False,False,False,False,False,False,1.0,0
13989,12,131000.0,1368,77,5.9,45.0,485000,13.091904169919621,False,False,False,False,False,False,1.0,0
13990,6,117000.0,1248,95,4.1,45.0,590000,13.287877815881902,False,False,False,False,False,False,1.0,0
13991,9,148000.0,1248,95,4.9,45.0,500000,13.122363377404328,False,False,False,False,False,False,1.0,0
13992,5,64800.0,1248,95,4.1,45.0,660000,13.399995114002609,False,False,False,False,False,False,1.0,1
13993,5,62000.0,1598,110,6.3,45.0,835000,13.635187003832993,False,False,False,False,False,False,2.0,1
13994,1,47000.0,1598,130,4.4,50.0,783000,13.57088797497294,False,False,False,False,False,False,1.5,1
13995,12,138000.0,1368,77,5.9,45.0,555000,13.226723392728571,False,False,False,False,False,False,1.5,0
13996,4,79800.0,1248,95,4.1,45.0,715000,13.480037821676145,False,False,False,False,False,False,1.0,0
13997,1,34865.0,1368,95,6.4,45.0,684750,13.436809087125324,False,False,False,False,False,False,1.0,1
13998,10,167000.0,1248,95,4.9,45.0,490000,13.102160670086809,False,False,False,False,False,False,1.0,1
13999,2,54000.0,1368,95,5.7,45.0,700000,13.458835614025542,False,False,False,False,False,False,1.0,1
14000,13,300000.0,1598,105,5.0,45.0,380000,12.84792653170257,False,False,False,False,False,False,1.0,0
14001,12,229000.0,1248,90,4.9,45.0,450000,13.017002861746503,False,False,False,False,False,False,1.0,0
14002,7,122000.0,1248,95,4.1,45.0,670000,13.415032991367148,False,False,False,False,False,False,1.0,1
14003,4,17800.0,1368,95,5.7,45.0,655000,13.39239051461739,False,False,False,False,False,False,1.0,1
14004,5,147000.0,1248,95,4.1,45.0,550000,13.217673557208654,False,False,False,False,False,False,1.0,0
14005,3,47000.0,1248,95,4.1,45.0,760000,13.541073712262515,False,False,False,False,False,False,1.0,1
14006,7,122000.0,1248,95,4.1,45.0,563000,13.241034907121827,False,False,False,False,False,False,1.0,0
14007,3,61000.0,1368,95,5.7,45.0,690000,13.444446876573442,False,False,False,False,False,False,1.0,1
14008,10,150454.0,1248,95,4.9,45.0,545000,13.208541073645382,False,False,False,False,False,False,1.0,1
14009,9,179000.0,1248,95,4.9,45.0,515000,13.151922179645874,False,False,False,False,False,False,1.0,0
14010,11,110000.0,1248,95,4.9,45.0,495000,13.112313041550827,False,False,False,False,False,False,1.0,1
14011,3,47300.0,1248,95,4.1,45.0,845000,13.64709190633931,False,False,False,False,False,False,1.0,1
14012,7,92000.0,1248,95,4.1,45.0,620000,13.337474757021274,False,False,False,False,False,False,1.0,1
14013,3,60000.0,1368,95,5.7,45.0,584950,13.279281652475747,False,False,False,False,False,False,1.0,0
14014,8,163000.0,1598,120,4.2,45.0,625750,13.346706209294021,False,False,False,False,False,False,1.0,0
14015,11,200000.0,1598,105,5.1,45.0,475000,13.071070083016778,False,False,False,False,False,False,1.0,0
14016,6,147000.0,1248,95,4.1,45.0,710000,13.473020249017498,False,False,False,False,False,False,1.0,1
14017,12,210000.0,1248,90,4.9,45.0,425750,12.961607598524935,False,False,False,False,False,False,1.0,0
14018,5,134000.0,1598,120,3.9,45.0,900000,13.710150042306449,False,False,False,False,False,False,1.5,1
14019,3,109000.0,1248,95,4.1,45.0,667500,13.411294669256542,False,False,False,False,False,False,1.0,1
14020,3,99000.0,1598,120,3.9,45.0,700000,13.458835614025542,False,False,False,False,False,False,1.5,1
14021,4,84430.0,1368,95,5.7,45.0,644950,13.376928073393282,False,False,False,False,False,False,1.0,1
14022,8,260000.0,1248,95,4.9,45.0,513000,13.148031124152906,False,False,False,False,False,False,1.0,0
14023,5,114000.0,1248,95,4.1,45.0,765000,13.547631112808673,False,False,False,False,False,False,1.0,1
14024,8,174000.0,1248,95,4.1,45.0,519500,13.16062208952142,False,False,False,False,False,False,1.0,0
14025,9,108000.0,1248,95,4.9,45.0,500000,13.122363377404328,False,False,False,False,False,False,1.0,1
14026,8,75000.0,1368,77,6.3,45.0,529000,13.178743710840436,False,False,False,False,False,False,1.0,0
14027,12,297000.0,1248,75,4.7,45.0,385000,12.86099861326992,False,False,False,False,False,False,1.0,0
14028,0,6900.0,1368,95,6.4,45.0,705000,13.465953081794405,False,False,False,False,False,False,1.0,1
14029,8,133000.0,1248,95,4.9,45.0,500000,13.122363377404328,False,False,False,False,False,False,1.0,1
14030,9,58300.0,1248,75,4.2,45.0,620000,13.337474757021274,False,False,False,False,False,False,1.0,1
14031,4,55560.0,1368,95,5.7,50.0,680000,13.42984807715229,False,False,False,False,False,False,1.0,1
14032,6,193000.0,1248,95,4.1,45.0,625000,13.345506928718539,False,False,False,False,False,False,1.0,1
14033,6,135000.0,1248,95,4.1,45.0,619900,13.33731345369001,False,False,False,False,False,False,1.0,0
14034,3,57200.0,1248,95,4.1,45.0,710000,13.473020249017498,False,False,False,False,False,False,1.0,1
14035,11,82700.0,1248,90,4.9,45.0,575000,13.262125319779487,False,False,False,False,False,False,1.0,0
14036,9,142500.0,1242,69,5.4,45.0,455000,13.028052697933088,False,False,False,False,False,False,1.0,0
14037,9,152000.0,1248,95,4.9,45.0,510000,13.142166004700508,False,False,False,False,False,False,1.0,0
14038,9,30500.0,1248,95,4.9,45.0,630000,13.353475098367715,False,False,False,False,False,False,1.0,0
14039,2,24000.0,1368,95,5.7,45.0,710000,13.473020249017498,False,False,False,False,False,False,1.0,1
14040,8,123300.0,1248,95,4.9,45.0,515000,13.151922179645874,False,False,False,False,False,False,1.0,1
14041,12,230000.0,1368,77,6.1,51.0,360000,12.793859310432293,False,False,False,False,False,False,1.0,0
14042,13,286000.0,1248,90,4.9,45.0,360000,12.793859310432293,False,False,False,False,False,False,1.0,0
14043,5,60000.0,1248,95,4.1,45.0,712500,13.476535191124942,False,False,False,False,False,False,1.0,1
14044,7,158500.0,1248,95,4.1,45.0,499000,13.120361374733656,False,False,False,False,False,False,1.0,1
14045,2,40000.0,1368,95,6.4,45.0,695000,13.45166712454693,False,False,False,False,False,False,1.0,1
14046,4,130000.0,1368,95,5.7,45.0,620000,13.337474757021274,False,False,False,False,False,False,1.0,1
14047,7,180000.0,1248,95,4.1,45.0,550000,13.217673557208654,False,False,False,False,False,False,1.0,1
14048,3,14000.0,1368,95,5.7,45.0,690000,13.444446876573442,False,False,False,False,False,False,1.0,1
14049,10,190000.0,1248,95,4.9,45.0,460000,13.038981768465277,False,False,False,False,False,False,1.0,0
14050,2,28000.0,1368,95,5.7,45.0,710000,13.473020249017498,False,False,False,False,False,False,1.0,1
14051,11,175000.0,1248,95,4.9,45.0,425000,12.959844447906553,False,False,False,False,False,False,1.0,0
14052,3,25000.0,1368,95,5.7,45.0,629000,13.351886535682578,False,False,False,False,False,False,1.0,1
14053,3,34000.0,1368,95,5.7,50.0,705000,13.465953081794405,False,False,False,False,False,False,1.0,1
14054,4,44000.0,1248,95,4.1,45.0,680000,13.42984807715229,False,False,False,False,False,False,1.0,1
14055,0,13000.0,1248,95,4.1,50.0,790000,13.579788224443204,False,False,False,False,False,False,1.0,1
14056,7,122000.0,1598,120,4.2,45.0,760000,13.541073712262515,False,False,False,False,False,False,1.0,1
14057,12,269000.0,1598,105,5.0,45.0,380000,12.84792653170257,False,False,False,False,False,False,1.0,1
14058,0,7260.0,1248,95,4.1,50.0,920000,13.732128949025222,False,False,False,False,False,False,1.0,1
14059,11,265000.0,1248,90,4.9,45.0,389000,12.871334622600584,False,False,False,False,False,False,1.0,1
14060,4,95000.0,1368,95,5.7,45.0,510000,13.142166004700508,False,False,False,False,False,False,1.0,1
14061,7,110000.0,1598,120,4.2,45.0,685000,13.437174117244362,False,False,False,False,False,False,1.0,1
14062,9,160000.0,1248,85,4.0,50.0,670000,13.415032991367148,False,False,False,False,False,False,1.5,1
14063,11,105000.0,1368,77,5.4,45.0,548000,13.214030565930152,False,False,False,False,False,False,1.5,0
14064,7,102000.0,1248,85,4.0,50.0,773000,13.558034327569558,False,False,False,False,False,False,1.5,0
14065,11,208000.0,1248,90,4.9,45.0,470000,13.060487973686241,False,False,False,False,False,False,1.0,0
14066,12,239000.0,1248,90,4.9,45.0,340000,12.736700896592344,False,False,False,False,False,False,1.0,0
14067,7,66800.0,1598,110,6.3,45.0,775000,13.560618308335483,False,False,False,False,False,False,2.0,1
14068,2,75000.0,1368,95,5.7,50.0,658000,13.396960210307455,False,False,False,False,False,False,1.0,1
14069,10,112000.0,1248,95,4.9,45.0,495000,13.112313041550827,False,False,False,False,False,False,1.0,1
14070,2,65495.0,1368,95,6.4,45.0,612000,13.324487561494463,False,False,False,False,False,False,1.0,0
14071,10,190000.0,1248,95,4.9,45.0,360000,12.793859310432293,False,False,False,False,False,False,1.0,0
14072,11,196000.0,1248,90,4.9,45.0,460000,13.038981768465277,False,False,False,False,False,False,1.5,1
14073,10,238000.0,1248,95,4.9,45.0,420000,12.948009990259552,False,False,False,False,False,False,1.0,0
14074,1,8250.0,1368,95,5.7,45.0,725000,13.493926933836812,False,False,False,False,False,False,1.0,1
14075,12,125000.0,1248,90,4.9,45.0,492000,13.106233995474446,False,False,False,False,False,False,1.0,1
14076,2,55000.0,1248,95,4.1,50.0,710000,13.473020249017498,False,False,False,False,False,False,1.0,1
14077,1,19000.0,1248,95,4.1,50.0,762000,13.543701834668783,False,False,False,False,False,False,1.0,1
14078,6,170000.0,1248,95,4.1,45.0,615000,13.329377546788654,False,False,False,False,False,False,1.0,1
14079,5,39600.0,1368,95,5.7,45.0,610000,13.321214236149494,False,False,False,False,False,False,1.0,1
14080,9,91750.0,1248,95,4.9,45.0,530000,13.180632285528304,False,False,False,False,False,False,1.0,1
14081,11,182000.0,1248,95,4.9,45.0,430000,12.971540487669746,False,False,False,False,False,False,1.0,0
14082,12,155000.0,1368,77,5.9,45.0,518000,13.15773052124162,False,False,False,False,False,False,1.0,0
14083,6,162500.0,1598,120,3.9,45.0,654000,13.390862630439337,False,False,False,False,False,False,1.5,1
14084,1,12500.0,1368,95,6.4,45.0,719900,13.486867592457394,False,False,False,False,False,False,1.0,1
14085,12,237000.0,1248,90,4.9,45.0,431500,12.97502278950562,False,False,False,False,False,False,1.0,0
14087,3,119000.0,1598,120,3.9,45.0,669000,13.413539339110365,False,False,False,False,False,False,1.5,1
14088,3,13000.0,1368,95,5.7,45.0,678000,13.426902566922532,False,False,False,False,False,False,1.0,1
14089,11,305000.0,1248,90,4.9,45.0,390000,12.873902018105829,False,False,False,False,False,False,1.0,0
14090,12,206000.0,1248,90,4.6,45.0,437000,12.987688474077727,False,False,False,False,False,False,1.0,1
14091,3,62000.0,1598,120,3.9,45.0,795000,13.58609739363647,False,False,False,False,False,False,1.5,0
14092,2,127000.0,1248,95,4.1,50.0,730000,13.500799813124575,False,False,False,False,False,False,1.0,1
14093,3,69000.0,1368,95,5.7,45.0,715000,13.480037821676145,False,False,False,False,False,False,1.0,1
14094,1,19400.0,1368,95,6.6,50.0,808000,13.602317337503232,False,False,False,False,False,False,1.0,1
14096,0,6001.0,1368,95,6.4,45.0,790900,13.580926816507509,False,False,False,False,False,False,1.0,1
14097,10,74000.0,1242,69,5.2,45.0,565000,13.244581010128577,False,False,False,False,False,False,1.0,0
14098,6,240000.0,1248,95,4.1,45.0,545900,13.210191087769848,False,False,False,False,False,False,1.0,1
14099,6,249000.0,1248,95,4.1,45.0,545900,13.210191087769848,False,False,False,False,False,False,1.0,1
14100,6,255000.0,1248,95,4.1,45.0,555000,13.226723392728571,False,False,False,False,False,False,1.0,1
14101,10,309000.0,1248,95,4.9,45.0,420000,12.948009990259552,False,False,False,False,False,False,1.0,1
14102,2,84000.0,1368,95,6.4,45.0,678000,13.426902566922532,False,False,False,False,False,False,1.0,1
14103,8,163000.0,1248,95,4.9,45.0,485000,13.091904169919621,False,False,False,False,False,False,1.0,0
14104,10,297000.0,1248,95,4.9,45.0,415000,12.936033799212835,False,False,False,False,False,False,1.0,0
14105,13,214000.0,1368,77,6.1,51.0,360000,12.793859310432293,False,False,False,False,False,False,1.0,1
14106,0,15000.0,1368,95,6.4,45.0,689500,13.443721976215494,False,False,False,False,False,False,1.0,1
14107,1,46000.0,1248,95,4.1,50.0,805000,13.5985975564007,False,False,False,False,False,False,1.0,1
